,index,content,Final,content_seg,content_clean,content_clean_chs_only,content_clean_chs_only_s,content_clean_s,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
496,48177,这个怎么说。我带闺女洗澡的游泳馆是她同学的妈妈开的。一个男孩。比我闺女小1个月。每次去，我就叫他。他都是抬头看我一眼，然后该干嘛还是干嘛。我问他什么都是一开始还看我，再就连看都不看了。全程不说话。但是人家就是nt一个啊。,0,这个 怎么 说 。 我带 闺女 洗澡 的 游泳馆 是 她 同学 的 妈妈 开 的 。 一个男孩 。 比 我 闺女 小 1 个 月 。 每次 去 ， 我 就 叫 他 。 他 都 是 抬头 看 我 一眼 ， 然后 该 干嘛 还是 干嘛 。 我 问 他 什么 都 是 一 开始 还 看 我 ， 再 就 连 看 都 不 看 了 。 全程 不 说话 。 但是 人家 就是 nt 一个 啊 。,说 我带 闺女 洗澡 游泳馆 同学 妈妈 开 一个男孩 闺女 月 每次 抬头 一眼 问 全程 说话 nt,说 我带 闺女 洗澡 游泳馆 同学 妈妈 开 一个男孩 闺女 月 每次 抬头 一眼 问 全程 说话,说 我带 闺女 洗澡 游泳馆 同学 妈妈 开 一个男孩 闺女 月 每次 抬头 一眼 干嘛 干嘛 问 全程 说话 一个,说 我带 闺女 洗澡 游泳馆 同学 妈妈 开 一个男孩 闺女 月 每次 抬头 一眼 干嘛 干嘛 问 全程 说话 nt 一个,0.004446268081665039,0.0044462732039391994,0.004446269478648901,0.00444627134129405,0.004446269478648901,0.004446269478648901,0.004446268081665039,0.004446273669600487,0.004446269944310188,0.004446273669600487,0.004446268547326326,0.9377521872520447,0.004446272738277912,0.00444627134129405,0.004446272738277912
497,54197,你好 我女儿和你女儿一样 我们还没确诊 我不会干预 现在好像毛病越来越多了 能教教我吗？谢谢,0,你好   我 女儿 和 你 女儿 一样   我们 还 没 确诊   我 不会 干预   现在 好像 毛病 越来越 多 了   能 教教 我 吗 ？ 谢谢,你好 女儿 女儿 确诊 干预 好像 毛病 越来越 教教 谢谢,你好 女儿 女儿 确诊 干预 好像 毛病 越来越 教教 谢谢,你好 女儿 女儿 没 确诊 不会 干预 现在 好像 毛病 越来越 教教 谢谢,你好 女儿 女儿 没 确诊 不会 干预 现在 好像 毛病 越来越 教教 谢谢,0.00606188178062439,0.00606188178062439,0.006061889231204987,0.0060618966817855835,0.006061889696866274,0.006061885971575975,0.0060619027353823185,0.006061891093850136,0.006061889231204987,0.0060618845745921135,0.006061883643269539,0.915133535861969,0.006061886437237263,0.0060618845745921135,0.006061885971575975
498,42967,有些家长会疑惑什么行为算是刻板的行为？首先要了解刻板行为的出现会跟情绪问题有关，家长可以观察下或者记录下孩子在什么情况下出现了这个行为，就会更多的了解刻板行为背后产生的原因，就不会再一味的去制止孩子的行为，如果总是去制止的话，孩子还是会产生新的行为来缓解他的情绪。,0,有些 家长会 疑惑 什么 行为 算是 刻板 的 行为 ？ 首先 要 了解 刻板 行为 的 出现 会 跟 情绪 问题 有关 ， 家长 可以 观察 下 或者 记录 下 孩子 在 什么 情况 下 出现 了 这个 行为 ， 就 会 更 多 的 了解 刻板 行为 背后 产生 的 原因 ， 就 不会 再 一味 的 去 制止 孩子 的 行为 ， 如果 总是 去 制止 的话 ， 孩子 还是 会 产生 新 的 行为 来 缓解 他 的 情绪 。,家长会 疑惑 算是 刻板 刻板 情绪 家长 观察 记录 孩子 情况 刻板 背后 原因 一味 制止 孩子 制止 孩子 新 缓解 情绪,家长会 疑惑 算是 刻板 刻板 情绪 家长 观察 记录 孩子 情况 刻板 背后 原因 一味 制止 孩子 制止 孩子 新 缓解 情绪,家长会 疑惑 行为 算是 刻板 行为 了解 刻板 行为 出现 会 情绪 问题 家长 观察 记录 孩子 情况 出现 行为 会 更 了解 刻板 行为 背后 产生 原因 不会 一味 制止 孩子 行为 总是 制止 孩子 会 产生 新 行为 缓解 情绪,家长会 疑惑 行为 算是 刻板 行为 了解 刻板 行为 出现 会 情绪 问题 家长 观察 记录 孩子 情况 出现 行为 会 更 了解 刻板 行为 背后 产生 原因 不会 一味 制止 孩子 行为 总是 制止 孩子 会 产生 新 行为 缓解 情绪,0.003031055210158229,0.0030310568399727345,0.0030310573056340218,0.00303105590865016,0.0030310561414808035,0.0030310561414808035,0.0030310568399727345,0.0030310614965856075,0.0030310582369565964,0.003031056607142091,0.0030310573056340218,0.957565188407898,0.0030310582369565964,0.003031056607142091,0.003031056607142091
499,21331,不会自己拿奶瓶吃奶 拿吃的东西给他也不会拿着吃 就是涅着玩 拿玩的给他他就拿着咬 喜欢摸别人衣服上的纽扣个拉链 喜欢旋转的东西玩具车 轮胎这类,0,不会 自己 拿 奶瓶 吃奶   拿 吃 的 东西 给 他 也 不会 拿 着 吃   就是 涅 着 玩   拿 玩 的 给 他 他 就 拿 着 咬   喜欢 摸 别人 衣服 上 的 纽扣 个 拉链   喜欢 旋转 的 东西 玩具车   轮胎 这 类,奶瓶 吃奶 吃 东西 吃 涅 玩 玩 咬 喜欢 摸 衣服 纽扣 拉链 喜欢 旋转 东西 玩具车 轮胎 类,奶瓶 吃奶 吃 东西 吃 涅 玩 玩 咬 喜欢 摸 衣服 纽扣 拉链 喜欢 旋转 东西 玩具车 轮胎 类,不会 奶瓶 吃奶 吃 东西 不会 吃 涅 玩 玩 咬 喜欢 摸 衣服 纽扣 拉链 喜欢 旋转 东西 玩具车 轮胎 类,不会 奶瓶 吃奶 吃 东西 不会 吃 涅 玩 玩 咬 喜欢 摸 衣服 纽扣 拉链 喜欢 旋转 东西 玩具车 轮胎 类,0.0051291342824697495,0.005129137542098761,0.005129138473421335,0.005129136610776186,0.005129133816808462,0.005129134748131037,0.005129134748131037,0.0051291403360664845,0.005129133816808462,0.0051291403360664845,0.005129134748131037,0.005129136145114899,0.005129134748131037,0.9281920790672302,0.005129134748131037
500,23789,看着很活泼的样子,0,看着 很 活泼 的 样子,看着 活泼 样子,看着 活泼 样子,看着 活泼 样子,看着 活泼 样子,0.0166690181940794,0.016669034957885742,0.0166690181940794,0.016669031232595444,0.01666904240846634,0.016669023782014847,0.016669029369950294,0.01666904240846634,0.016669021919369698,0.01666902005672455,0.01666901633143425,0.016669031232595444,0.016669029369950294,0.016669027507305145,0.7666335701942444
501,57264,我前几天在北京问过郭延庆大夫，他说这个病不忌食的,0,我前 几天 在 北京 问过 郭 延庆 大夫 ， 他 说 这个 病 不 忌食 的,我前 几天 北京 问过 郭 延庆 大夫 说 病 忌食,我前 几天 北京 问过 郭 延庆 大夫 说 病 忌食,我前 几天 北京 问过 郭 延庆 大夫 说 病 忌食,我前 几天 北京 问过 郭 延庆 大夫 说 病 忌食,0.008336820639669895,0.008336829952895641,0.008336827158927917,0.008336832746863365,0.008336824364960194,0.008336829952895641,0.008336824364960194,0.008336823433637619,0.00833683367818594,0.008336842060089111,0.008336820639669895,0.8832843899726868,0.008336822502315044,0.008336830884218216,0.008336820639669895
502,67454,你住哪里？,0,你 住 哪里 ？,住,住,住,住,0.06666667014360428,0.06666667014360428,0.06666667014360428,0.06666667014360428,0.06666667014360428,0.06666667014360428,0.06666667014360428,0.06666667014360428,0.06666667014360428,0.06666667014360428,0.06666667014360428,0.06666667014360428,0.06666667014360428,0.06666667014360428,0.06666667014360428
503,54622,如果有消化问题，明显的屎尿不正常，要找儿科消化部分看。,0,如果 有 消化 问题 ， 明显 的 屎尿 不 正常 ， 要 找 儿科 消化 部分 看 。,消化 屎尿 找 儿科 消化,消化 屎尿 找 儿科 消化,消化 问题 明显 屎尿 正常 找 儿科 消化 部分,消化 问题 明显 屎尿 正常 找 儿科 消化 部分,0.013337950222194195,0.013337950222194195,0.013337966986000538,0.013337950222194195,0.013337959535419941,0.013337950222194195,0.013337950222194195,0.013337952084839344,0.013337950222194195,0.013337950222194195,0.013337952084839344,0.013337950222194195,0.8132687211036682,0.013337950222194195,0.013337952084839344
504,30803,呼叫我，，，而其吧玖玖吴溜芭漆,4,呼叫 我 ， ， ， 而 其 吧 玖 玖 吴溜 芭漆,呼叫 玖 玖 吴溜 芭漆,呼叫 玖 玖 吴溜 芭漆,呼叫 玖 玖 吴溜 芭漆,呼叫 玖 玖 吴溜 芭漆,0.016671722754836082,0.016671722754836082,0.016671722754836082,0.016671722754836082,0.016671722754836082,0.016671722754836082,0.016671722754836082,0.016671722754836082,0.016671722754836082,0.016671722754836082,0.016671722754836082,0.016671722754836082,0.016671722754836082,0.016671722754836082,0.7665958404541016
505,10167,我弟弟五岁了 也是自闭症,0,我 弟弟 五岁 了   也 是 自闭症,弟弟 五岁 自闭症,弟弟 五岁 自闭症,弟弟 五岁 自闭症,弟弟 五岁 自闭症,0.016672223806381226,0.016672220081090927,0.016672220081090927,0.016672218218445778,0.016672225669026375,0.01667223870754242,0.016672233119606972,0.7665886282920837,0.016672270372509956,0.016672221943736076,0.016672229394316673,0.01667223498225212,0.016672221943736076,0.01667235791683197,0.01667223870754242
506,4421,有一个永春堂的骗子已被大家揭穿，还望各位家长谨慎。,0,有 一个 永春堂 的 骗子 已 被 大家 揭穿 ， 还 望 各位 家长 谨慎 。,永春堂 骗子 揭穿 家长 谨慎,永春堂 骗子 揭穿 家长 谨慎,一个 永春堂 骗子 揭穿 家长 谨慎,一个 永春堂 骗子 揭穿 家长 谨慎,0.011113843880593777,0.8444060683250427,0.011113859713077545,0.011113859713077545,0.0111138466745615,0.011113850399851799,0.011113863438367844,0.011113855987787247,0.011113855987787247,0.0111138466745615,0.011113857850432396,0.011113865301012993,0.011113855987787247,0.01111384853720665,0.01111384853720665
507,45813,宝宝吃饭吃得越来越好了，现在每餐都是她自己吃饭，她不好好吃，我就问她还吃不吃，她嬉皮笑脸的，边吃边玩，我就把饭收起来，然后不给她吃任何东西，当然，水肯定给喝的，到了第二餐她就知道老实吃饱了。“惯子如杀子”我现在要是惯着她，就是害了她，必须要有规则感，懂规矩，守规矩。,0,宝宝 吃饭 吃 得 越来越 好 了 ， 现在 每餐 都 是 她 自己 吃饭 ， 她 不好 好吃 ， 我 就 问 她 还 吃 不吃 ， 她 嬉皮笑脸 的 ， 边 吃 边玩 ， 我 就 把 饭 收 起来 ， 然后 不 给 她 吃 任何 东西 ， 当然 ， 水 肯定 给 喝 的 ， 到 了 第二 餐 她 就 知道 老实 吃饱 了 。 “ 惯子 如 杀子 ” 我 现在 要是 惯着 她 ， 就是 害 了 她 ， 必须 要 有 规则 感 ， 懂 规矩 ， 守规矩 。,宝宝 吃饭 吃 越来越 每餐 吃饭 不好 好吃 问 吃 不吃 嬉皮笑脸 吃 边玩 饭 收 吃 东西 水 肯定 喝 餐 老实 吃饱 惯子 杀子 惯着 害 规则 感 懂 规矩 守规矩,宝宝 吃饭 吃 越来越 每餐 吃饭 不好 好吃 问 吃 不吃 嬉皮笑脸 吃 边玩 饭 收 吃 东西 水 肯定 喝 餐 老实 吃饱 惯子 杀子 惯着 害 规则 感 懂 规矩 守规矩,宝宝 吃饭 吃 越来越 现在 每餐 吃饭 不好 好吃 问 吃 不吃 嬉皮笑脸 吃 边玩 饭 收 起来 吃 东西 水 肯定 喝 第二 餐 知道 老实 吃饱 惯子 杀子 现在 惯着 害 必须 规则 感 懂 规矩 守规矩,宝宝 吃饭 吃 越来越 现在 每餐 吃饭 不好 好吃 问 吃 不吃 嬉皮笑脸 吃 边玩 饭 收 起来 吃 东西 水 肯定 喝 第二 餐 知道 老实 吃饱 惯子 杀子 现在 惯着 害 必须 规则 感 懂 规矩 守规矩,0.0031757750548422337,0.0031757797114551067,0.0031757757533341646,0.0031757771503180265,0.003175776218995452,0.0031757764518260956,0.003175776218995452,0.003175779478624463,0.0031757757533341646,0.0031757790129631758,0.003175777615979314,0.0031757771503180265,0.9555391073226929,0.0031757804099470377,0.003175778314471245
508,38741,你可以去看看我的帖子，对孤独症的症状有做科普,2,你 可以 去 看看 我 的 帖子 ， 对 孤独症 的 症状 有 做 科普,帖子 孤独症 症状 做 科普,帖子 孤独症 症状 做 科普,看看 帖子 孤独症 症状 做 科普,看看 帖子 孤独症 症状 做 科普,0.013337275013327599,0.01333729550242424,0.013337275013327599,0.013337288051843643,0.013337313197553158,0.01333730947226286,0.01333730947226286,0.8132779598236084,0.013337298296391964,0.013337277807295322,0.013337313197553158,0.013337290845811367,0.01333728339523077,0.013337267562747002,0.013337257318198681
509,25439,只要不大闹大哭能坐的住还是能上幼儿园，老师会接纳的,0,只要 不大闹 大哭 能 坐 的 住 还是 能 上 幼儿园 ， 老师 会 接纳 的,不大闹 大哭 坐 住 幼儿园 老师 接纳,不大闹 大哭 坐 住 幼儿园 老师 接纳,不大闹 大哭 坐 住 幼儿园 老师 会 接纳,不大闹 大哭 坐 住 幼儿园 老师 会 接纳,0.011114072054624557,0.011114080436527729,0.011114083230495453,0.011114072054624557,0.011114073917269707,0.011114072985947132,0.011114095337688923,0.011114087887108326,0.011114073917269707,0.011114075779914856,0.011114075779914856,0.011114081367850304,0.8444029092788696,0.011114124208688736,0.011114081367850304
510,68207,我家宝宝跟你之前描述的特别像，上课坐不住，游离在外，语言只会说简单的两个字最多重叠的四个字，最近喜欢把手放眼前看手，让我特别的焦虑，请问您对针对孩子情绪问题有什么好的建议吗？,0,我家 宝宝 跟 你 之前 描述 的 特别 像 ， 上课 坐不住 ， 游离 在外 ， 语言 只会 说 简单 的 两个 字 最 多 重叠 的 四个 字 ， 最近 喜欢 把手 放 眼前 看手 ， 让 我 特别 的 焦虑 ， 请问 您 对 针对 孩子 情绪 问题 有 什么 好 的 建议 吗 ？,我家 宝宝 描述 特别 上课 坐不住 游离 在外 语言 只会 说 简单 两个 字 重叠 四个 字 喜欢 把手 放 眼前 看手 特别 焦虑 请问 孩子 情绪 建议,我家 宝宝 描述 特别 上课 坐不住 游离 在外 语言 只会 说 简单 两个 字 重叠 四个 字 喜欢 把手 放 眼前 看手 特别 焦虑 请问 孩子 情绪 建议,我家 宝宝 之前 描述 特别 上课 坐不住 游离 在外 语言 只会 说 简单 两个 字 重叠 四个 字 最近 喜欢 把手 放 眼前 看手 特别 焦虑 请问 孩子 情绪 问题 建议,我家 宝宝 之前 描述 特别 上课 坐不住 游离 在外 语言 只会 说 简单 两个 字 重叠 四个 字 最近 喜欢 把手 放 眼前 看手 特别 焦虑 请问 孩子 情绪 问题 建议,0.0026672736275941133,0.0026672747917473316,0.002667273860424757,0.0026672736275941133,0.0026672726962715387,0.0026672722306102514,0.002667271764948964,0.00266727595590055,0.00266727595590055,0.9626581072807312,0.002667273161932826,0.0026672850362956524,0.0026672750245779753,0.0026672726962715387,0.0026672740932554007
511,3017,唉:-(自责啊，为什么当初没有好好教孩子，天天拿着手机玩,0,唉 : - ( 自责 啊 ， 为什么 当初 没有 好好 教 孩子 ， 天天 拿 着 手机 玩,自责 当初 好好 教 孩子 天天 手机 玩,自责 当初 好好 教 孩子 天天 手机 玩,自责 当初 没有 好好 教 孩子 天天 手机 玩,自责 当初 没有 好好 教 孩子 天天 手机 玩,0.009525226429104805,0.009525218978524208,0.009525226429104805,0.009525220841169357,0.009525221772491932,0.009525219909846783,0.009525216184556484,0.009525228291749954,0.009525221772491932,0.009525218978524208,0.009525238536298275,0.009525242261588573,0.009525231085717678,0.009525221772491932,0.8666468262672424
512,7187,一般上机构一两周才会不哭,0,一般 上 机构 一两周 才 会 不 哭,机构 一两周 哭,机构 一两周 哭,机构 一两周 会 哭,机构 一两周 会 哭,0.022226175293326378,0.022226160392165184,0.022226184606552124,0.02222616970539093,0.02222617156803608,0.022226156666874886,0.022226162254810333,0.022226177155971527,0.02222617156803608,0.022226156666874886,0.022226177155971527,0.022226182743906975,0.022226179018616676,0.6888335347175598,0.022226186469197273
